
2066,CO_Embed2_Shapes_tau_circle_1_statav5_s,CO_Embed2_Shapes_tau_circle_1,"correlation,embedding,stationarity",CO_Embed2_Shapes_tau_circle_1.statav5_s
2068,NW_VisibilityGraph_horiz_propmode,NW_VisibilityGraph_horiz,"network,visibilityGraph",NW_VisibilityGraph_horiz.propmode
2071,NW_VisibilityGraph_horiz_stdk,NW_VisibilityGraph_horiz,"network,visibilityGraph",NW_VisibilityGraph_horiz.stdk
2076,NW_VisibilityGraph_horiz_skewnessk,NW_VisibilityGraph_horiz,"network,visibilityGraph",NW_VisibilityGraph_horiz.skewnessk
2078,NW_VisibilityGraph_horiz_ol90,NW_VisibilityGraph_horiz,"network,visibilityGraph",NW_VisibilityGraph_horiz.ol90
2079,NW_VisibilityGraph_horiz_olu90,NW_VisibilityGraph_horiz,"network,visibilityGraph",NW_VisibilityGraph_horiz.olu90
2080,NW_VisibilityGraph_horiz_dgaussk_r2,NW_VisibilityGraph_horiz,"network,visibilityGraph",NW_VisibilityGraph_horiz.dgaussk_r2
2081,NW_VisibilityGraph_horiz_dgaussk_rmse,NW_VisibilityGraph_horiz,"network,visibilityGraph",NW_VisibilityGraph_horiz.dgaussk_rmse
2082,NW_VisibilityGraph_horiz_dgaussk_resAC1,NW_VisibilityGraph_horiz,"network,visibilityGraph",NW_VisibilityGraph_horiz.dgaussk_resAC1
2083,NW_VisibilityGraph_horiz_dgaussk_resAC2,NW_VisibilityGraph_horiz,"network,visibilityGraph",NW_VisibilityGraph_horiz.dgaussk_resAC2
2084,NW_VisibilityGraph_horiz_dgaussk_resruns,NW_VisibilityGraph_horiz,"network,visibilityGraph",NW_VisibilityGraph_horiz.dgaussk_resruns
2085,NW_VisibilityGraph_horiz_dexpk_r2,NW_VisibilityGraph_horiz,"network,visibilityGraph",NW_VisibilityGraph_horiz.dexpk_r2
2086,NW_VisibilityGraph_horiz_dexpk_rmse,NW_VisibilityGraph_horiz,"network,visibilityGraph",NW_VisibilityGraph_horiz.dexpk_rmse
2087,NW_VisibilityGraph_horiz_dexpk_resAC1,NW_VisibilityGraph_horiz,"network,visibilityGraph",NW_VisibilityGraph_horiz.dexpk_resAC1
2088,NW_VisibilityGraph_horiz_dexpk_resAC2,NW_VisibilityGraph_horiz,"network,visibilityGraph",NW_VisibilityGraph_horiz.dexpk_resAC2
2089,NW_VisibilityGraph_horiz_dexpk_resruns,NW_VisibilityGraph_horiz,"network,visibilityGraph",NW_VisibilityGraph_horiz.dexpk_resruns
2090,NW_VisibilityGraph_horiz_dpowerk_r2,NW_VisibilityGraph_horiz,"network,visibilityGraph",NW_VisibilityGraph_horiz.dpowerk_r2
2091,NW_VisibilityGraph_horiz_dpowerk_rmse,NW_VisibilityGraph_horiz,"network,visibilityGraph",NW_VisibilityGraph_horiz.dpowerk_rmse
2092,NW_VisibilityGraph_horiz_dpowerk_resAC1,NW_VisibilityGraph_horiz,"network,visibilityGraph",NW_VisibilityGraph_horiz.dpowerk_resAC1
2093,NW_VisibilityGraph_horiz_dpowerk_resAC2,NW_VisibilityGraph_horiz,"network,visibilityGraph",NW_VisibilityGraph_horiz.dpowerk_resAC2
2094,NW_VisibilityGraph_horiz_dpowerk_resruns,NW_VisibilityGraph_horiz,"network,visibilityGraph",NW_VisibilityGraph_horiz.dpowerk_resruns
2095,NW_VisibilityGraph_horiz_gaussnlogL,NW_VisibilityGraph_horiz,"network,visibilityGraph,lengthDependent",NW_VisibilityGraph_horiz.gaussnlogL
2096,NW_VisibilityGraph_horiz_expnlogL,NW_VisibilityGraph_horiz,"network,visibilityGraph,lengthDependent",NW_VisibilityGraph_horiz.expnlogL
2097,NW_VisibilityGraph_horiz_evparam1,NW_VisibilityGraph_horiz,"network,visibilityGraph",NW_VisibilityGraph_horiz.evparam1
2098,NW_VisibilityGraph_horiz_evparam2,NW_VisibilityGraph_horiz,"network,visibilityGraph",NW_VisibilityGraph_horiz.evparam2
2099,NW_VisibilityGraph_horiz_evnlogL,NW_VisibilityGraph_horiz,"network,visibilityGraph,lengthDependent",NW_VisibilityGraph_horiz.evnlogL
2100,NW_VisibilityGraph_horiz_entropy,NW_VisibilityGraph_horiz,"network,visibilityGraph",NW_VisibilityGraph_horiz.entropy
2101,NW_VisibilityGraph_horiz_kac1,NW_VisibilityGraph_horiz,"network,visibilityGraph",NW_VisibilityGraph_horiz.kac1
2102,NW_VisibilityGraph_horiz_kac2,NW_VisibilityGraph_horiz,"network,visibilityGraph",NW_VisibilityGraph_horiz.kac2
2103,NW_VisibilityGraph_horiz_kac3,NW_VisibilityGraph_horiz,"network,visibilityGraph",NW_VisibilityGraph_horiz.kac3
2104,NW_VisibilityGraph_horiz_ktau,NW_VisibilityGraph_horiz,"network,visibilityGraph",NW_VisibilityGraph_horiz.ktau
2106,NW_VisibilityGraph_norm_propmode,NW_VisibilityGraph_norm,"network,visibilityGraph",NW_VisibilityGraph_norm.propmode
2107,NW_VisibilityGraph_norm_meank,NW_VisibilityGraph_norm,"network,visibilityGraph",NW_VisibilityGraph_norm.meank
2109,NW_VisibilityGraph_norm_stdk,NW_VisibilityGraph_norm,"network,visibilityGraph",NW_VisibilityGraph_norm.stdk
2114,NW_VisibilityGraph_norm_skewnessk,NW_VisibilityGraph_norm,"network,visibilityGraph",NW_VisibilityGraph_norm.skewnessk
2115,NW_VisibilityGraph_norm_maxonmedian,NW_VisibilityGraph_norm,"network,visibilityGraph",NW_VisibilityGraph_norm.maxonmedian
2116,NW_VisibilityGraph_norm_ol90,NW_VisibilityGraph_norm,"network,visibilityGraph",NW_VisibilityGraph_norm.ol90
2117,NW_VisibilityGraph_norm_olu90,NW_VisibilityGraph_norm,"network,visibilityGraph",NW_VisibilityGraph_norm.olu90
2118,NW_VisibilityGraph_norm_dgaussk_r2,NW_VisibilityGraph_norm,"network,visibilityGraph",NW_VisibilityGraph_norm.dgaussk_r2
2119,NW_VisibilityGraph_norm_dgaussk_rmse,NW_VisibilityGraph_norm,"network,visibilityGraph",NW_VisibilityGraph_norm.dgaussk_rmse
2120,NW_VisibilityGraph_norm_dgaussk_resAC1,NW_VisibilityGraph_norm,"network,visibilityGraph",NW_VisibilityGraph_norm.dgaussk_resAC1
2121,NW_VisibilityGraph_norm_dgaussk_resAC2,NW_VisibilityGraph_norm,"network,visibilityGraph",NW_VisibilityGraph_norm.dgaussk_resAC2
2122,NW_VisibilityGraph_norm_dgaussk_resruns,NW_VisibilityGraph_norm,"network,visibilityGraph",NW_VisibilityGraph_norm.dgaussk_resruns
2123,NW_VisibilityGraph_norm_dexpk_r2,NW_VisibilityGraph_norm,"network,visibilityGraph",NW_VisibilityGraph_norm.dexpk_r2
2124,NW_VisibilityGraph_norm_dexpk_rmse,NW_VisibilityGraph_norm,"network,visibilityGraph",NW_VisibilityGraph_norm.dexpk_rmse
2125,NW_VisibilityGraph_norm_dexpk_resAC1,NW_VisibilityGraph_norm,"network,visibilityGraph",NW_VisibilityGraph_norm.dexpk_resAC1
2126,NW_VisibilityGraph_norm_dexpk_resAC2,NW_VisibilityGraph_norm,"network,visibilityGraph",NW_VisibilityGraph_norm.dexpk_resAC2
2127,NW_VisibilityGraph_norm_dexpk_resruns,NW_VisibilityGraph_norm,"network,visibilityGraph",NW_VisibilityGraph_norm.dexpk_resruns
2128,NW_VisibilityGraph_norm_dpowerk_r2,NW_VisibilityGraph_norm,"network,visibilityGraph",NW_VisibilityGraph_norm.dpowerk_r2
2129,NW_VisibilityGraph_norm_dpowerk_rmse,NW_VisibilityGraph_norm,"network,visibilityGraph",NW_VisibilityGraph_norm.dpowerk_rmse
2130,NW_VisibilityGraph_norm_dpowerk_resAC1,NW_VisibilityGraph_norm,"network,visibilityGraph",NW_VisibilityGraph_norm.dpowerk_resAC1
2131,NW_VisibilityGraph_norm_dpowerk_resAC2,NW_VisibilityGraph_norm,"network,visibilityGraph",NW_VisibilityGraph_norm.dpowerk_resAC2
2132,NW_VisibilityGraph_norm_dpowerk_resruns,NW_VisibilityGraph_norm,"network,visibilityGraph",NW_VisibilityGraph_norm.dpowerk_resruns
2133,NW_VisibilityGraph_norm_gaussnlogL,NW_VisibilityGraph_norm,"network,visibilityGraph,lengthDependent",NW_VisibilityGraph_norm.gaussnlogL
2134,NW_VisibilityGraph_norm_expnlogL,NW_VisibilityGraph_norm,"network,visibilityGraph,lengthDependent",NW_VisibilityGraph_norm.expnlogL
2135,NW_VisibilityGraph_norm_evparam1,NW_VisibilityGraph_norm,"network,visibilityGraph",NW_VisibilityGraph_norm.evparam1
2136,NW_VisibilityGraph_norm_evparam2,NW_VisibilityGraph_norm,"network,visibilityGraph",NW_VisibilityGraph_norm.evparam2
2137,NW_VisibilityGraph_norm_evnlogL,NW_VisibilityGraph_norm,"network,visibilityGraph,lengthDependent",NW_VisibilityGraph_norm.evnlogL
2138,NW_VisibilityGraph_norm_entropy,NW_VisibilityGraph_norm,"network,visibilityGraph",NW_VisibilityGraph_norm.entropy
2139,NW_VisibilityGraph_norm_kac1,NW_VisibilityGraph_norm,"network,visibilityGraph",NW_VisibilityGraph_norm.kac1
2140,NW_VisibilityGraph_norm_kac2,NW_VisibilityGraph_norm,"network,visibilityGraph",NW_VisibilityGraph_norm.kac2
2141,NW_VisibilityGraph_norm_kac3,NW_VisibilityGraph_norm,"network,visibilityGraph",NW_VisibilityGraph_norm.kac3
2142,NW_VisibilityGraph_norm_ktau,NW_VisibilityGraph_norm,"network,visibilityGraph",NW_VisibilityGraph_norm.ktau
2143,SY_DynWin_stdmean,SY_DynWin10,"stationarity",SY_DynWin10.stdmean
2144,SY_DynWin_stdstd,SY_DynWin10,"stationarity",SY_DynWin10.stdstd
2145,SY_DynWin_stdskew,SY_DynWin10,"stationarity",SY_DynWin10.stdskew
2146,SY_DynWin_stdkurt,SY_DynWin10,"stationarity",SY_DynWin10.stdkurt
2147,SY_DynWin_stdsampen1_015,SY_DynWin10,"stationarity",SY_DynWin10.stdsampen1_015
2148,SY_DynWin_stdsampen2_015,SY_DynWin10,"stationarity",SY_DynWin10.stdsampen2_015
2149,SY_DynWin_stdac1,SY_DynWin10,"stationarity",SY_DynWin10.stdac1
2150,SY_DynWin_stdac2,SY_DynWin10,"stationarity",SY_DynWin10.stdac2
2151,SY_DynWin_stdactaug,SY_DynWin10,"stationarity",SY_DynWin10.stdactaug
2152,SY_DynWin_stdactaul,SY_DynWin10,"stationarity",SY_DynWin10.stdactaul
2153,SY_DynWin_stdtaul,SY_DynWin10,"stationarity",SY_DynWin10.stdtaul
2154,SY_SpreadRandomLocal_ac2_100_meanmean,SY_SpreadRandomLocal_ac2_100,"stationarity",SY_SpreadRandomLocal_ac2_100.meanmean
2155,SY_SpreadRandomLocal_ac2_100_meanstd,SY_SpreadRandomLocal_ac2_100,"stationarity",SY_SpreadRandomLocal_ac2_100.meanstd
2156,SY_SpreadRandomLocal_ac2_100_meanskew,SY_SpreadRandomLocal_ac2_100,"stationarity",SY_SpreadRandomLocal_ac2_100.meanskew
2157,SY_SpreadRandomLocal_ac2_100_meankurt,SY_SpreadRandomLocal_ac2_100,"stationarity",SY_SpreadRandomLocal_ac2_100.meankurt
2158,SY_SpreadRandomLocal_ac2_100_meansampen1_015,SY_SpreadRandomLocal_ac2_100,"stationarity",SY_SpreadRandomLocal_ac2_100.meansampen1_015
2159,SY_SpreadRandomLocal_ac2_100_meanac1,SY_SpreadRandomLocal_ac2_100,"stationarity",SY_SpreadRandomLocal_ac2_100.meanac1
2160,SY_SpreadRandomLocal_ac2_100_meanac2,SY_SpreadRandomLocal_ac2_100,"stationarity",SY_SpreadRandomLocal_ac2_100.meanac2
2161,SY_SpreadRandomLocal_ac2_100_meantaul,SY_SpreadRandomLocal_ac2_100,"stationarity",SY_SpreadRandomLocal_ac2_100.meantaul
2162,SY_SpreadRandomLocal_ac2_100_stdmean,SY_SpreadRandomLocal_ac2_100,"stationarity",SY_SpreadRandomLocal_ac2_100.stdmean
2163,SY_SpreadRandomLocal_ac2_100_stdstd,SY_SpreadRandomLocal_ac2_100,"stationarity",SY_SpreadRandomLocal_ac2_100.stdstd
2164,SY_SpreadRandomLocal_ac2_100_stdskew,SY_SpreadRandomLocal_ac2_100,"stationarity",SY_SpreadRandomLocal_ac2_100.stdskew
2165,SY_SpreadRandomLocal_ac2_100_stdkurt,SY_SpreadRandomLocal_ac2_100,"stationarity",SY_SpreadRandomLocal_ac2_100.stdkurt
2166,SY_SpreadRandomLocal_ac2_100_stdsampen1_015,SY_SpreadRandomLocal_ac2_100,"stationarity",SY_SpreadRandomLocal_ac2_100.stdsampen1_015
2167,SY_SpreadRandomLocal_ac2_100_stdac1,SY_SpreadRandomLocal_ac2_100,"stationarity",SY_SpreadRandomLocal_ac2_100.stdac1
2168,SY_SpreadRandomLocal_ac2_100_stdac2,SY_SpreadRandomLocal_ac2_100,"stationarity",SY_SpreadRandomLocal_ac2_100.stdac2
2169,SY_SpreadRandomLocal_ac2_100_stdtaul,SY_SpreadRandomLocal_ac2_100,"stationarity",SY_SpreadRandomLocal_ac2_100.stdtaul
2170,SY_SpreadRandomLocal_ac5_100_meanmean,SY_SpreadRandomLocal_ac5_100,"stationarity",SY_SpreadRandomLocal_ac5_100.meanmean
2171,SY_SpreadRandomLocal_ac5_100_meanstd,SY_SpreadRandomLocal_ac5_100,"stationarity",SY_SpreadRandomLocal_ac5_100.meanstd
2172,SY_SpreadRandomLocal_ac5_100_meanskew,SY_SpreadRandomLocal_ac5_100,"stationarity",SY_SpreadRandomLocal_ac5_100.meanskew
2173,SY_SpreadRandomLocal_ac5_100_meankurt,SY_SpreadRandomLocal_ac5_100,"stationarity",SY_SpreadRandomLocal_ac5_100.meankurt
2174,SY_SpreadRandomLocal_ac5_100_meansampen1_015,SY_SpreadRandomLocal_ac5_100,"stationarity",SY_SpreadRandomLocal_ac5_100.meansampen1_015
2175,SY_SpreadRandomLocal_ac5_100_meanac1,SY_SpreadRandomLocal_ac5_100,"stationarity",SY_SpreadRandomLocal_ac5_100.meanac1
2176,SY_SpreadRandomLocal_ac5_100_meanac2,SY_SpreadRandomLocal_ac5_100,"stationarity",SY_SpreadRandomLocal_ac5_100.meanac2
2177,SY_SpreadRandomLocal_ac5_100_meantaul,SY_SpreadRandomLocal_ac5_100,"stationarity",SY_SpreadRandomLocal_ac5_100.meantaul
2178,SY_SpreadRandomLocal_ac5_100_stdmean,SY_SpreadRandomLocal_ac5_100,"stationarity",SY_SpreadRandomLocal_ac5_100.stdmean
2179,SY_SpreadRandomLocal_ac5_100_stdstd,SY_SpreadRandomLocal_ac5_100,"stationarity",SY_SpreadRandomLocal_ac5_100.stdstd
2180,SY_SpreadRandomLocal_ac5_100_stdskew,SY_SpreadRandomLocal_ac5_100,"stationarity",SY_SpreadRandomLocal_ac5_100.stdskew
2181,SY_SpreadRandomLocal_ac5_100_stdkurt,SY_SpreadRandomLocal_ac5_100,"stationarity",SY_SpreadRandomLocal_ac5_100.stdkurt
2182,SY_SpreadRandomLocal_ac5_100_stdsampen1_015,SY_SpreadRandomLocal_ac5_100,"stationarity",SY_SpreadRandomLocal_ac5_100.stdsampen1_015
2183,SY_SpreadRandomLocal_ac5_100_stdac1,SY_SpreadRandomLocal_ac5_100,"stationarity",SY_SpreadRandomLocal_ac5_100.stdac1
2184,SY_SpreadRandomLocal_ac5_100_stdac2,SY_SpreadRandomLocal_ac5_100,"stationarity",SY_SpreadRandomLocal_ac5_100.stdac2
2185,SY_SpreadRandomLocal_ac5_100_stdtaul,SY_SpreadRandomLocal_ac5_100,"stationarity",SY_SpreadRandomLocal_ac5_100.stdtaul
2186,SY_SpreadRandomLocal_50_100_meanmean,SY_SpreadRandomLocal_50_100,"stationarity",SY_SpreadRandomLocal_50_100.meanmean
2187,SY_SpreadRandomLocal_50_100_meanstd,SY_SpreadRandomLocal_50_100,"stationarity",SY_SpreadRandomLocal_50_100.meanstd
2188,SY_SpreadRandomLocal_50_100_meanskew,SY_SpreadRandomLocal_50_100,"stationarity",SY_SpreadRandomLocal_50_100.meanskew
2189,SY_SpreadRandomLocal_50_100_meankurt,SY_SpreadRandomLocal_50_100,"stationarity",SY_SpreadRandomLocal_50_100.meankurt
2190,SY_SpreadRandomLocal_50_100_meansampen1_015,SY_SpreadRandomLocal_50_100,"stationarity",SY_SpreadRandomLocal_50_100.meansampen1_015
2191,SY_SpreadRandomLocal_50_100_meanac1,SY_SpreadRandomLocal_50_100,"stationarity",SY_SpreadRandomLocal_50_100.meanac1
2192,SY_SpreadRandomLocal_50_100_meanac2,SY_SpreadRandomLocal_50_100,"stationarity",SY_SpreadRandomLocal_50_100.meanac2
2193,SY_SpreadRandomLocal_50_100_meantaul,SY_SpreadRandomLocal_50_100,"stationarity",SY_SpreadRandomLocal_50_100.meantaul
2194,SY_SpreadRandomLocal_50_100_stdmean,SY_SpreadRandomLocal_50_100,"stationarity",SY_SpreadRandomLocal_50_100.stdmean
2195,SY_SpreadRandomLocal_50_100_stdstd,SY_SpreadRandomLocal_50_100,"stationarity",SY_SpreadRandomLocal_50_100.stdstd
2196,SY_SpreadRandomLocal_50_100_stdskew,SY_SpreadRandomLocal_50_100,"stationarity",SY_SpreadRandomLocal_50_100.stdskew
2197,SY_SpreadRandomLocal_50_100_stdkurt,SY_SpreadRandomLocal_50_100,"stationarity",SY_SpreadRandomLocal_50_100.stdkurt
2198,SY_SpreadRandomLocal_50_100_stdsampen1_015,SY_SpreadRandomLocal_50_100,"stationarity",SY_SpreadRandomLocal_50_100.stdsampen1_015
2199,SY_SpreadRandomLocal_50_100_stdac1,SY_SpreadRandomLocal_50_100,"stationarity",SY_SpreadRandomLocal_50_100.stdac1
2200,SY_SpreadRandomLocal_50_100_stdac2,SY_SpreadRandomLocal_50_100,"stationarity",SY_SpreadRandomLocal_50_100.stdac2
2201,SY_SpreadRandomLocal_50_100_stdtaul,SY_SpreadRandomLocal_50_100,"stationarity",SY_SpreadRandomLocal_50_100.stdtaul
2202,SY_SpreadRandomLocal_100_100_meanmean,SY_SpreadRandomLocal_100_100,"stationarity",SY_SpreadRandomLocal_100_100.meanmean
2203,SY_SpreadRandomLocal_100_100_meanstd,SY_SpreadRandomLocal_100_100,"stationarity",SY_SpreadRandomLocal_100_100.meanstd
2204,SY_SpreadRandomLocal_100_100_meanskew,SY_SpreadRandomLocal_100_100,"stationarity",SY_SpreadRandomLocal_100_100.meanskew
2205,SY_SpreadRandomLocal_100_100_meankurt,SY_SpreadRandomLocal_100_100,"stationarity",SY_SpreadRandomLocal_100_100.meankurt
2206,SY_SpreadRandomLocal_100_100_meansampen1_015,SY_SpreadRandomLocal_100_100,"stationarity",SY_SpreadRandomLocal_100_100.meansampen1_015
2207,SY_SpreadRandomLocal_100_100_meanac1,SY_SpreadRandomLocal_100_100,"stationarity",SY_SpreadRandomLocal_100_100.meanac1
2208,SY_SpreadRandomLocal_100_100_meanac2,SY_SpreadRandomLocal_100_100,"stationarity",SY_SpreadRandomLocal_100_100.meanac2
2209,SY_SpreadRandomLocal_100_100_meantaul,SY_SpreadRandomLocal_100_100,"stationarity",SY_SpreadRandomLocal_100_100.meantaul
2210,SY_SpreadRandomLocal_100_100_stdmean,SY_SpreadRandomLocal_100_100,"stationarity",SY_SpreadRandomLocal_100_100.stdmean
2211,SY_SpreadRandomLocal_100_100_stdstd,SY_SpreadRandomLocal_100_100,"stationarity",SY_SpreadRandomLocal_100_100.stdstd
2212,SY_SpreadRandomLocal_100_100_stdskew,SY_SpreadRandomLocal_100_100,"stationarity",SY_SpreadRandomLocal_100_100.stdskew
2213,SY_SpreadRandomLocal_100_100_stdkurt,SY_SpreadRandomLocal_100_100,"stationarity",SY_SpreadRandomLocal_100_100.stdkurt
2214,SY_SpreadRandomLocal_100_100_stdsampen1_015,SY_SpreadRandomLocal_100_100,"stationarity",SY_SpreadRandomLocal_100_100.stdsampen1_015
2215,SY_SpreadRandomLocal_100_100_stdac1,SY_SpreadRandomLocal_100_100,"stationarity",SY_SpreadRandomLocal_100_100.stdac1
2216,SY_SpreadRandomLocal_100_100_stdac2,SY_SpreadRandomLocal_100_100,"stationarity",SY_SpreadRandomLocal_100_100.stdac2
2217,SY_SpreadRandomLocal_100_100_stdtaul,SY_SpreadRandomLocal_100_100,"stationarity",SY_SpreadRandomLocal_100_100.stdtaul
2218,SY_SpreadRandomLocal_200_100_meanmean,SY_SpreadRandomLocal_200_100,"stationarity",SY_SpreadRandomLocal_200_100.meanmean
2219,SY_SpreadRandomLocal_200_100_meanstd,SY_SpreadRandomLocal_200_100,"stationarity",SY_SpreadRandomLocal_200_100.meanstd
2220,SY_SpreadRandomLocal_200_100_meanskew,SY_SpreadRandomLocal_200_100,"stationarity",SY_SpreadRandomLocal_200_100.meanskew
2221,SY_SpreadRandomLocal_200_100_meankurt,SY_SpreadRandomLocal_200_100,"stationarity",SY_SpreadRandomLocal_200_100.meankurt
2222,SY_SpreadRandomLocal_200_100_meansampen1_015,SY_SpreadRandomLocal_200_100,"stationarity",SY_SpreadRandomLocal_200_100.meansampen1_015
2223,SY_SpreadRandomLocal_200_100_meanac1,SY_SpreadRandomLocal_200_100,"stationarity",SY_SpreadRandomLocal_200_100.meanac1
2224,SY_SpreadRandomLocal_200_100_meanac2,SY_SpreadRandomLocal_200_100,"stationarity",SY_SpreadRandomLocal_200_100.meanac2
2225,SY_SpreadRandomLocal_200_100_meantaul,SY_SpreadRandomLocal_200_100,"stationarity",SY_SpreadRandomLocal_200_100.meantaul
2226,SY_SpreadRandomLocal_200_100_stdmean,SY_SpreadRandomLocal_200_100,"stationarity",SY_SpreadRandomLocal_200_100.stdmean
2227,SY_SpreadRandomLocal_200_100_stdstd,SY_SpreadRandomLocal_200_100,"stationarity",SY_SpreadRandomLocal_200_100.stdstd
2228,SY_SpreadRandomLocal_200_100_stdskew,SY_SpreadRandomLocal_200_100,"stationarity",SY_SpreadRandomLocal_200_100.stdskew
2229,SY_SpreadRandomLocal_200_100_stdkurt,SY_SpreadRandomLocal_200_100,"stationarity",SY_SpreadRandomLocal_200_100.stdkurt
2230,SY_SpreadRandomLocal_200_100_stdsampen1_015,SY_SpreadRandomLocal_200_100,"stationarity",SY_SpreadRandomLocal_200_100.stdsampen1_015
2231,SY_SpreadRandomLocal_200_100_stdac1,SY_SpreadRandomLocal_200_100,"stationarity",SY_SpreadRandomLocal_200_100.stdac1
2232,SY_SpreadRandomLocal_200_100_stdac2,SY_SpreadRandomLocal_200_100,"stationarity",SY_SpreadRandomLocal_200_100.stdac2
2233,SY_SpreadRandomLocal_200_100_stdtaul,SY_SpreadRandomLocal_200_100,"stationarity",SY_SpreadRandomLocal_200_100.stdtaul
2234,SY_DriftingMean20_max,SY_DriftingMean20,"stationarity",SY_DriftingMean20.max
2235,SY_DriftingMean20_min,SY_DriftingMean20,"stationarity",SY_DriftingMean20.min
2236,SY_DriftingMean20_mean,SY_DriftingMean20,"stationarity",SY_DriftingMean20.mean
2237,SY_DriftingMean20_meanmaxmin,SY_DriftingMean20,"stationarity",SY_DriftingMean20.meanmaxmin
2238,SY_DriftingMean20_meanabsmaxmin,SY_DriftingMean20,"stationarity",SY_DriftingMean20.meanabsmaxmin
2239,SY_DriftingMean50_max,SY_DriftingMean50,"stationarity",SY_DriftingMean50.max
2240,SY_DriftingMean50_min,SY_DriftingMean50,"stationarity",SY_DriftingMean50.min
2241,SY_DriftingMean50_mean,SY_DriftingMean50,"stationarity",SY_DriftingMean50.mean
2242,SY_DriftingMean50_meanmaxmin,SY_DriftingMean50,"stationarity",SY_DriftingMean50.meanmaxmin
2243,SY_DriftingMean50_meanabsmaxmin,SY_DriftingMean50,"stationarity",SY_DriftingMean50.meanabsmaxmin
2244,SY_DriftingMean100_max,SY_DriftingMean100,"stationarity",SY_DriftingMean100.max
2245,SY_DriftingMean100_min,SY_DriftingMean100,"stationarity",SY_DriftingMean100.min
2246,SY_DriftingMean100_mean,SY_DriftingMean100,"stationarity",SY_DriftingMean100.mean
2247,SY_DriftingMean100_meanmaxmin,SY_DriftingMean100,"stationarity",SY_DriftingMean100.meanmaxmin
2248,SY_DriftingMean100_meanabsmaxmin,SY_DriftingMean100,"stationarity",SY_DriftingMean100.meanabsmaxmin
2249,SY_DriftingMeann5_max,SY_DriftingMeann5,"stationarity",SY_DriftingMeann5.max
2250,SY_DriftingMeann5_min,SY_DriftingMeann5,"stationarity",SY_DriftingMeann5.min
2251,SY_DriftingMeann5_mean,SY_DriftingMeann5,"stationarity",SY_DriftingMeann5.mean
2252,SY_DriftingMeann5_meanmaxmin,SY_DriftingMeann5,"stationarity",SY_DriftingMeann5.meanmaxmin
2253,SY_DriftingMeann5_meanabsmaxmin,SY_DriftingMeann5,"stationarity",SY_DriftingMeann5.meanabsmaxmin
2254,SY_DriftingMeann10_max,SY_DriftingMeann10,"stationarity",SY_DriftingMeann10.max
2255,SY_DriftingMeann10_min,SY_DriftingMeann10,"stationarity",SY_DriftingMeann10.min
2256,SY_DriftingMeann10_mean,SY_DriftingMeann10,"stationarity",SY_DriftingMeann10.mean
2257,SY_DriftingMeann10_meanmaxmin,SY_DriftingMeann10,"stationarity",SY_DriftingMeann10.meanmaxmin
2258,SY_DriftingMeann10_meanabsmaxmin,SY_DriftingMeann10,"stationarity",SY_DriftingMeann10.meanabsmaxmin
2259,SY_StdNthDerChange_a,SY_StdNthDerChange,"entropy",SY_StdNthDerChange.fexp_a
2260,SY_StdNthDerChange_b,SY_StdNthDerChange,"entropy",SY_StdNthDerChange.fexp_b
2261,SY_StdNthDerChange_r2,SY_StdNthDerChange,"entropy",SY_StdNthDerChange.fexp_r2
2262,SY_StdNthDerChange_rmse,SY_StdNthDerChange,"entropy",SY_StdNthDerChange.fexp_rmse
2263,SY_LocalDistributions_2_par_meandiv,SY_LocalDistributions_2_par,"stationarity",SY_LocalDistributions_2_par.meandiv
2264,SY_LocalDistributions_2_par_mindiv,SY_LocalDistributions_2_par,"stationarity",SY_LocalDistributions_2_par.mindiv
2265,SY_LocalDistributions_2_par_stddiv,SY_LocalDistributions_2_par,"stationarity",SY_LocalDistributions_2_par.stddiv
2266,SY_LocalDistributions_3_par_meandiv,SY_LocalDistributions_3_par,"stationarity",SY_LocalDistributions_3_par.meandiv
2267,SY_LocalDistributions_3_par_mediandiv,SY_LocalDistributions_3_par,"stationarity",SY_LocalDistributions_3_par.mediandiv
2268,SY_LocalDistributions_3_par_mindiv,SY_LocalDistributions_3_par,"stationarity",SY_LocalDistributions_3_par.mindiv
2269,SY_LocalDistributions_3_par_stddiv,SY_LocalDistributions_3_par,"stationarity",SY_LocalDistributions_3_par.stddiv
2270,SY_LocalDistributions_4_par_meandiv,SY_LocalDistributions_4_par,"stationarity",SY_LocalDistributions_4_par.meandiv
2271,SY_LocalDistributions_4_par_mediandiv,SY_LocalDistributions_4_par,"stationarity",SY_LocalDistributions_4_par.mediandiv
2272,SY_LocalDistributions_4_par_mindiv,SY_LocalDistributions_4_par,"stationarity",SY_LocalDistributions_4_par.mindiv
2273,SY_LocalDistributions_4_par_stddiv,SY_LocalDistributions_4_par,"stationarity",SY_LocalDistributions_4_par.stddiv
2274,SY_LocalDistributions_5_par_meandiv,SY_LocalDistributions_5_par,"stationarity",SY_LocalDistributions_5_par.meandiv
2275,SY_LocalDistributions_5_par_mediandiv,SY_LocalDistributions_5_par,"stationarity",SY_LocalDistributions_5_par.mediandiv
2276,SY_LocalDistributions_5_par_mindiv,SY_LocalDistributions_5_par,"stationarity",SY_LocalDistributions_5_par.mindiv
2277,SY_LocalDistributions_5_par_stddiv,SY_LocalDistributions_5_par,"stationarity",SY_LocalDistributions_5_par.stddiv
2278,SY_LocalDistributions_3_each_meandiv,SY_LocalDistributions_3_each,"stationarity",SY_LocalDistributions_3_each.meandiv
