1.2017,-0.48462,-43.979,17.735
-0.67039,0.67723,24.534,-24.784
-1.193,0.79636,43.659,-29.144
-1.2796,0.80072,46.829,-29.303
-1.2961,0.78509,47.433,-28.731
-1.2945,0.77177,47.375,-28.243
-0.87723,0.48718,32.103,-17.829
-0.68941,0.29701,25.23,-10.869
-0.38754,0.06518,14.182,-2.3853
-0.031669,-0.17136,1.159,6.2709
0.28868,-0.35731,-10.565,13.076
1.0785,-0.74095,-39.467,27.116
1.2272,-0.73079,-44.91,26.744
1.061,-0.58824,-38.827,21.527
0.70688,-0.36661,-25.869,13.417
0.05868,0.016618,-2.1474,-0.60815
-0.6526,0.42507,23.883,-15.556
-1.0647,0.6566,38.964,-24.029
-1.2361,0.76307,45.235,-27.925
-1.0402,0.67565,38.067,-24.726
-0.97375,0.64679,35.635,-23.67
-0.87172,0.59284,31.901,-21.696
-0.74425,0.52552,27.237,-19.232
-0.5708,0.43208,20.889,-15.812
-0.34217,0.30013,12.522,-10.984
-0.037037,0.10797,1.3554,-3.9514
0.30634,-0.11944,-11.211,4.3711
0.60234,-0.3375,-22.043,12.351
0.8037,-0.51997,-29.412,19.029
-0.038433,-0.028768,1.4065,1.0528
-1.5852,0.22925,58.01,-8.3895
-0.0015722,0.071748,0.057538,-2.6257
0.057125,0.019208,-2.0905,-0.70294
0.057125,0.019208,-2.0905,-0.70294
1.5845,-0.24849,-57.985,9.0938
1.3985,-0.24694,-51.179,9.037
0.97971,-0.22219,-35.853,8.1311
0.33665,-0.082066,-12.32,3.0033
-0.41617,0.20914,15.23,-7.6536
-1.1405,0.51372,41.736,-18.8
-1.7022,0.68476,62.293,-25.059
-2.0404,0.68103,74.669,-24.923
-2.1083,0.54352,77.154,-19.891
-2.0047,0.41203,73.364,-15.079
-1.8923,0.3914,69.251,-14.324
-1.84,0.46501,67.338,-17.018
-1.8351,0.57534,67.158,-21.055
-1.8443,0.67521,67.494,-24.71
-1.8404,0.74171,67.35,-27.144
-1.8045,0.76796,66.039,-28.104
-1.7318,0.75545,63.377,-27.646
-1.6141,0.69767,59.068,-25.532
-1.4484,0.60223,53.006,-22.039
-1.1837,0.43382,43.318,-15.876
-0.76631,0.15755,28.044,-5.7658
-0.17417,-0.22972,6.3738,8.4067
0.4384,-0.60926,-16.044,22.296
0.90239,-0.84027,-33.024,30.75
1.2215,-0.92832,-44.701,33.973
1.4009,-0.90342,-51.269,33.062
1.4907,-0.84218,-54.554,30.82
1.5301,-0.77473,-55.997,28.352
1.5434,-0.72182,-56.481,26.415
1.5356,-0.67864,-56.198,24.835
1.508,-0.63183,-55.186,23.122
1.4168,-0.55447,-51.851,20.292
1.2219,-0.42378,-44.717,15.508
0.92679,-0.23754,-33.917,8.6931
0.53869,0.00088474,-19.714,-0.032378
0.089231,0.27184,-3.2655,-9.9483
-0.39321,0.56254,14.39,-20.587
-0.84298,0.82404,30.85,-30.157
-1.2183,1.0189,44.584,-37.288
-1.5005,1.1219,54.914,-41.057
-2.0359,0.66187,74.504,-24.222
-0.10704,0.35424,3.9173,-12.964
1.4704,-0.49248,-53.811,18.023
1.255,-0.53021,-45.929,19.403
1.005,-0.54036,-36.778,19.775
0.73443,-0.49369,-26.877,18.067
0.50715,-0.44126,-18.56,16.148
0.30702,-0.37799,-11.236,13.833
0.17306,-0.31672,-6.3333,11.591
1.309,-0.44954,-47.903,16.451
1.132,-0.40639,-41.426,14.872
0.83753,-0.40622,-30.65,14.866
0.60402,-0.30901,-22.105,11.309
0.51146,-0.32681,-18.717,11.96
0.38032,-0.24317,-13.918,8.8991
1.0735,-0.47116,-39.287,17.242
1.0729,-0.49043,-39.262,17.948
1.0202,-0.40357,-37.337,14.769
1.4487,-0.60741,-53.015,22.229
1.4256,-0.49238,-52.17,18.019
1.1521,-0.46344,-42.163,16.96
0.73571,-0.36583,-26.924,13.388
0.26428,-0.12102,-9.6716,4.4288
-0.12249,0.19547,4.4827,-7.1533
1.2282,-0.65977,-44.948,24.145
1.2805,-0.57146,-46.86,20.913
1.0893,-0.5388,-39.864,19.718
0.75788,-0.45785,-27.735,16.756
0.38353,-0.26524,-14.035,9.7068
0.088014,-0.024615,-3.221,0.90081
1.1993,-0.67334,-43.891,24.641
1.269,-0.5595,-46.44,20.475
1.0445,-0.48158,-38.223,17.624
0.52921,-0.33513,-19.367,12.264
-0.24394,0.0099038,8.9271,-0.36244
-1.034,0.39937,37.84,-14.615
1.2913,-0.57773,-47.255,21.143
1.1661,-0.50549,-42.675,18.499
1.1927,-0.53008,-43.647,19.399
0.78692,-0.41139,-28.798,15.055
0.97046,-0.45648,-35.515,16.705
0.94253,-0.48061,-34.493,17.588
0.12149,-0.1626,-4.446,5.9505
0.50634,-0.31014,-18.53,11.35
0.70163,-0.36248,-25.677,13.265
0.6297,-0.35115,-23.044,12.851
-0.70581,0.23521,25.83,-8.6076
-0.25551,0.013491,9.3506,-0.49371
0.16863,-0.14857,-6.171,5.437
0.43745,-0.18653,-16.009,6.8262
0.35638,-0.12615,-13.042,4.6165
1.2861,-0.59704,-47.064,21.849
1.2352,-0.52039,-45.204,19.044
1.2931,-0.57728,-47.323,21.126
1.1958,-0.53018,-43.76,19.403
1.2405,-0.5202,-45.396,19.037
1.1755,-0.50554,-43.019,18.501
-0.89117,0.79259,32.613,-29.005
1.5622,-0.20969,-57.169,7.6739
1.3942,-0.26863,-51.02,9.8307
1.0025,-0.25131,-36.688,9.197
0.41773,-0.091155,-15.287,3.3359
-0.25326,0.26098,9.2682,-9.551
-0.86143,0.84112,31.525,-30.782
-0.91577,1.1008,33.514,-40.285
-0.22579,0.74806,8.2631,-27.376
0.61704,0.20564,-22.581,-7.5256
1.0936,-0.1544,-40.02,5.6502
1.5775,-0.23823,-57.729,8.7183
1.3975,-0.2589,-51.142,9.4746
1.0102,-0.24339,-36.968,8.907
0.42447,-0.087056,-15.534,3.1859
-0.27932,0.27857,10.222,-10.194
1.5945,-0.27422,-58.352,10.035
1.4109,-0.28209,-51.634,10.323
1.0281,-0.25985,-37.626,9.5093
0.45194,-0.10453,-16.539,3.8253
-0.24315,0.26099,8.8985,-9.5513
1.5989,-0.28849,-58.512,10.558
1.4139,-0.28698,-51.742,10.502
1.0314,-0.2632,-37.745,9.632
0.45703,-0.1071,-16.725,3.9192
-0.23227,0.25578,8.5,-9.3606
1.628,-0.30892,-59.578,11.305
1.4282,-0.30508,-52.266,11.165
1.0223,-0.27198,-37.412,9.9534
0.42007,-0.10526,-15.373,3.8522
-0.2989,0.26613,10.939,-9.7393
1.584,-0.25244,-57.968,9.2384
1.4,-0.27671,-51.233,10.126
1.0088,-0.25812,-36.92,9.4461
0.42143,-0.098193,-15.423,3.5935
-0.26978,0.262,9.8729,-9.5881
1.5869,-0.27028,-58.074,9.8911
1.4062,-0.28909,-51.461,10.579
1.018,-0.26732,-37.255,9.7828
0.43391,-0.10809,-15.879,3.9555
-0.24818,0.2498,9.0825,-9.1418
1.3664,-0.023145,-50.006,0.84703
1.3309,-0.15574,-48.706,5.6995
0.95548,-0.16277,-34.967,5.9568
0.36742,-0.018504,-13.446,0.67718
-0.34542,0.33167,12.641,-12.138
1.3533,-0.03469,-49.523,1.2695
1.2951,-0.14827,-47.395,5.4262
0.91779,-0.15712,-33.587,5.7498
0.33269,-0.0090372,-12.175,0.33072
-0.34618,0.3325,12.669,-12.168
1.504,-0.13933,-55.04,5.0991
1.3783,-0.23968,-50.441,8.7713
0.98578,-0.23204,-36.076,8.4918
0.39647,-0.074524,-14.509,2.7273
-0.28578,0.27764,10.458,-10.16
1.5837,-0.24061,-57.958,8.8054
1.4045,-0.25041,-51.399,9.164
1.0263,-0.23815,-37.56,8.7155
0.44501,-0.091939,-16.285,3.3646
-0.28437,0.28073,10.407,-10.274
1.5824,-0.25126,-57.91,9.1951
1.3996,-0.26239,-51.22,9.6022
1.0155,-0.24251,-37.162,8.8749
0.43433,-0.087698,-15.895,3.2094
-0.27012,0.27951,9.8853,-10.229
1.5869,-0.26667,-58.073,9.7592
1.4041,-0.27654,-51.385,10.12
1.0169,-0.2533,-37.213,9.2697
0.43759,-0.094904,-16.014,3.4731
-0.2482,0.26728,9.0833,-9.7814
1.5775,-0.2976,-57.731,10.891
1.3903,-0.29781,-50.879,10.899
0.99183,-0.25872,-36.297,9.4682
0.37546,-0.073234,-13.74,2.6801
-0.36937,0.3156,13.517,-11.55
-1.0853,0.93058,39.718,-34.055
-1.338,1.2921,48.967,-47.286
-0.7735,1.0323,28.307,-37.778
0.1322,0.48695,-4.8381,-17.82
0.79051,0.013789,-28.93,-0.50462
1.0827,-0.24104,-39.624,8.821
1.2143,-0.3873,-44.439,14.174
1.3033,-0.47483,-47.695,17.377
1.3664,-0.51178,-50.004,18.729
1.4312,-0.53466,-52.375,19.566
1.4887,-0.55421,-54.481,20.282
1.4917,-0.54536,-54.591,19.958
1.4518,-0.53176,-53.13,19.46
1.3765,-0.49432,-50.375,18.09
1.2578,-0.43801,-46.031,16.029
1.1027,-0.36593,-40.355,13.392
0.90768,-0.26684,-33.217,9.7652
0.87895,-0.30239,-32.166,11.066
0.9551,-0.39269,-34.953,14.371
1.0873,-0.50307,-39.792,18.41
1.1837,-0.54318,-43.318,19.878
1.2707,-0.56371,-46.501,20.63
1.3288,-0.57581,-48.629,21.072
1.3431,-0.55438,-49.151,20.288
1.3224,-0.50532,-48.395,18.493
1.2908,-0.46459,-47.237,17.002
1.2416,-0.41761,-45.439,15.283
1.2135,-0.40425,-44.41,14.794
1.2136,-0.42351,-44.412,15.499
1.1998,-0.42719,-43.907,15.633
1.1957,-0.44116,-43.757,16.145
1.2027,-0.45042,-44.014,16.483
1.2274,-0.47253,-44.917,17.293
1.2709,-0.51553,-46.512,18.866
1.282,-0.5108,-46.915,18.693
1.4548,-0.35368,-53.239,12.943
1.4542,-0.25865,-53.218,9.4655
0.72253,-0.059037,-26.442,2.1605
1.5872,-0.29252,-58.087,10.705
1.3976,-0.29596,-51.148,10.831
0.99233,-0.26439,-36.315,9.6757
0.3846,-0.088854,-14.075,3.2517
-0.28823,0.26288,10.548,-9.6204
-0.85054,0.82012,31.126,-30.013
-0.82599,1.0362,30.228,-37.92
-0.096746,0.66125,3.5405,-24.199
0.73366,0.11866,-26.849,-4.3426
1.1464,-0.19347,-41.952,7.0803
1.2984,-0.35825,-47.517,13.11
1.3886,-0.47062,-50.816,17.223
1.4323,-0.5145,-52.417,18.829
1.489,-0.54488,-54.491,19.94
1.5319,-0.55384,-56.06,20.268
1.5801,-0.57215,-57.826,20.938
1.5952,-0.57115,-58.378,20.902
1.5657,-0.55214,-57.297,20.206
1.5304,-0.53954,-56.007,19.745
1.4676,-0.50962,-53.707,18.65
1.3635,-0.45731,-49.9,16.736
1.2701,-0.41358,-46.479,15.135
1.288,-0.46039,-47.136,16.848
1.3476,-0.51806,-49.317,18.959
1.4206,-0.57969,-51.988,21.214
1.4659,-0.5837,-53.645,21.361
1.5033,-0.58508,-55.014,21.411
1.5208,-0.58185,-55.655,21.293
1.5149,-0.56028,-55.439,20.504
1.4987,-0.53813,-54.846,19.693
1.4651,-0.50734,-53.615,18.566
1.4604,-0.49799,-53.446,18.224
1.4218,-0.47911,-52.034,17.533
1.4145,-0.47945,-51.766,17.546
1.4144,-0.50626,-51.759,18.527
1.4092,-0.51625,-51.571,18.893
1.4203,-0.52587,-51.976,19.245
1.4492,-0.55278,-53.034,20.229
1.4992,-0.58059,-54.865,21.247
1.5206,-0.59969,-55.649,21.946
1.5144,-0.41164,-55.422,15.064
1.4671,-0.24342,-53.688,8.9082
-0.6769,0.17508,24.772,-6.4071
-1.0829,0.27964,39.631,-10.234
0.70398,-0.044095,-25.763,1.6137
1.9358,-0.38141,-70.842,13.958
0.18797,0.086384,-6.8789,-3.1613
-1.0474,0.18972,38.331,-6.9429
0.27957,-0.06989,-10.231,2.5577
0.60059,-0.018094,-21.979,0.66215
0.93996,-0.13135,-34.399,4.8067
1.3768,-0.34287,-50.385,12.548
1.5808,-0.41997,-57.852,15.369
1.2897,-0.26252,-47.199,9.6071
1.3131,-0.41792,-48.053,15.294
1.333,-0.55355,-48.781,20.258
1.2066,-0.50691,-44.155,18.551
1.2284,-0.48403,-44.954,17.714
1.2431,-0.4624,-45.493,16.922
1.0192,-0.33365,-37.298,12.21
1.1411,-0.35755,-41.761,13.085
1.1201,-0.3085,-40.992,11.29
0.98151,-0.26712,-35.919,9.7756
1.2638,-0.44366,-46.249,16.236
1.2668,-0.43668,-46.359,15.981
1.7885,-0.42144,-65.451,15.423
1.9297,-0.38459,-70.618,14.074
-0.52559,0.26136,19.234,-9.5647
1.9369,-0.37875,-70.882,13.861
0.21353,0.057114,-7.8144,-2.0901
-0.94988,0.15274,34.762,-5.5896
0.42774,-0.14229,-15.654,5.2072
0.6944,-0.070095,-25.412,2.5652
0.98861,-0.15562,-36.179,5.695
1.3752,-0.34242,-50.326,12.531
1.5464,-0.40317,-56.591,14.755
1.3039,-0.27955,-47.718,10.23
1.2732,-0.38225,-46.594,13.989
1.2578,-0.48012,-46.029,17.57
1.1575,-0.43977,-42.358,16.094
1.1256,-0.3934,-41.193,14.397
1.1387,-0.38063,-41.671,13.93
0.99618,-0.29302,-36.456,10.723
1.0875,-0.32197,-39.796,11.783
1.0156,-0.26485,-37.166,9.6924
0.94237,-0.27465,-34.487,10.051
1.0045,-0.29993,-36.761,10.976
0.96179,-0.28754,-35.198,10.523
1.7915,-0.43291,-65.561,15.843
1.9264,-0.38073,-70.5,13.933
-0.42935,0.23734,15.712,-8.6857
-1.2296,0.62044,44.998,-22.706
-2.0319,0.46387,74.36,-16.976
-1.1031,0.58398,40.37,-21.371
-2.0724,0.56268,75.841,-20.592
-1.2854,0.63199,47.042,-23.128
-2.0329,0.52716,74.397,-19.292
-0.99025,0.53638,36.239,-19.629
-2.0786,0.58371,76.07,-21.361
1.6265,-0.30456,-59.522,11.146
1.4763,-0.3373,-54.026,12.344
1.1687,-0.36069,-42.771,13.2
0.76047,-0.29282,-27.83,10.716
0.35062,-0.087837,-12.831,3.2145
1.3326,-0.76146,-48.769,27.866
1.6079,-0.24797,-58.842,9.0748
1.4508,-0.32109,-53.092,11.751
1.1208,-0.34153,-41.018,12.499
0.68366,-0.25901,-25.019,9.4785
0.2485,-0.040302,-9.0941,1.4749
1.2967,-0.75727,-47.453,27.713
0.6665,0.30308,-24.391,-11.092
1.2331,-0.15534,-45.127,5.6849
0.90224,-0.19871,-33.018,7.2721
0.39735,-0.08378,-14.541,3.066
-0.09686,0.16556,3.5447,-6.0588
1.1145,-0.67253,-40.785,24.612
1.0042,-0.09309,-36.748,3.4067
1.1825,-0.22687,-43.275,8.3024
0.82128,-0.20306,-30.055,7.4312
0.27531,-0.053134,-10.075,1.9445
-0.24895,0.21214,9.1105,-7.7635
0.80269,-0.53127,-29.375,19.442
1.5869,-0.32229,-58.074,11.794
1.422,-0.34428,-52.038,12.599
1.0808,-0.34516,-39.552,12.631
0.61909,-0.24134,-22.656,8.832
0.15318,-0.0055247,-5.6057,0.20218
1.2407,-0.75727,-45.404,27.713
1.3734,-0.19315,-50.262,7.0687
1.2957,-0.28346,-47.419,10.373
0.89903,-0.25406,-32.901,9.2975
0.35781,-0.099004,-13.094,3.6231
-0.17093,0.17276,6.2553,-6.3223
1.0429,-0.66779,-38.167,24.439
1.3652,-0.7691,-49.962,28.146
1.3601,-0.78514,-49.774,28.733
1.3158,-0.76061,-48.152,27.835
1.2479,-0.71348,-45.669,26.11
1.1648,-0.65622,-42.628,24.015
1.0673,-0.59001,-39.059,21.592
0.96232,-0.51996,-35.217,19.028
0.84082,-0.4383,-30.771,16.04
0.7393,-0.38031,-27.055,13.918
0.64612,-0.33074,-23.645,12.104
1.3277,-0.78197,-48.589,28.617
1.1171,-0.65574,-40.88,23.997
0.55547,-0.29159,-20.328,10.671
0.8245,-0.49321,-30.173,18.049
0.15404,-0.048655,-5.6371,1.7806
-0.30367,0.22458,11.113,-8.2189
-2.0618,0.43874,75.453,-16.056
-2.1476,0.35359,78.593,-12.94
-2.189,0.33588,80.109,-12.292
-2.1574,0.34696,78.953,-12.697
-2.0986,0.32454,76.799,-11.877
-2.0425,0.28888,74.747,-10.572
-1.9044,0.28122,69.695,-10.291
-1.7323,0.26722,63.394,-9.7793
-1.4681,0.18018,53.726,-6.594
-1.7323,0.26722,63.394,-9.7793
-1.8302,0.29324,66.978,-10.731
-1.8944,0.31143,69.326,-11.397
-1.9044,0.28122,69.695,-10.291
-1.9317,0.29362,70.694,-10.745
-1.9847,0.30662,72.634,-11.221
-2.0065,0.31325,73.431,-11.464
-2.0202,0.30212,73.93,-11.056
-1.7034,0.24917,62.338,-9.1185
-2.0792,0.33177,76.092,-12.142
-1.9888,0.31175,72.783,-11.409
-2.1076,0.31762,77.13,-11.624
-2.101,0.3177,76.888,-11.627
-2.1482,0.31559,78.617,-11.549
-1.9647,0.29297,71.899,-10.721
-2.0925,0.32156,76.579,-11.768
-2.2401,0.35054,81.98,-12.828
-1.1586,0.10679,42.399,-3.9081
-1.1632,0.09731,42.569,-3.5612
-2.0827,0.32575,76.218,-11.921
-1.6981,0.25225,62.142,-9.2312
-1.9773,0.30961,72.363,-11.33
-2.1746,0.33773,79.583,-12.359
-2.0203,0.29806,73.935,-10.908
-2.1506,0.33578,78.703,-12.288
-2.213,0.33716,80.988,-12.339
1.3403,-0.6607,-49.05,24.179
1.4084,-0.70302,-51.54,25.728
1.4527,-0.73622,-53.163,26.943
1.5264,-0.76551,-55.859,28.015
1.558,-0.79176,-57.018,28.975
1.5594,-0.7914,-57.069,28.962
1.6075,-0.80727,-58.827,29.543
1.609,-0.80228,-58.881,29.36
1.6063,-0.79701,-58.783,29.167
1.6731,-0.72804,-61.228,26.643
1.707,-0.65513,-62.47,23.975
1.7649,-0.64726,-64.588,23.687
1.6615,-0.50392,-60.803,18.441
1.226,-0.54901,-44.866,20.092
1.2081,-0.49039,-44.213,17.946
1.5791,-0.65004,-57.788,23.789
1.5576,-0.64572,-57.001,23.631
1.667,-0.7012,-61.006,25.661
1.6935,-0.71339,-61.977,26.107
1.7395,-0.67042,-63.657,24.535
1.7633,-0.68255,-64.531,24.978
1.7676,-0.68379,-64.688,25.024
1.1396,-0.62744,-41.703,22.962
1.1924,-0.66916,-43.638,24.488
1.2306,-0.70512,-45.036,25.804
1.5702,-0.7775,-57.464,28.453
1.5984,-0.79934,-58.496,29.253
1.6005,-0.80142,-58.573,29.329
1.6957,-0.75645,-62.055,27.683
1.7021,-0.7557,-62.289,27.655
1.7005,-0.75459,-62.231,27.615
-0.91587,0.44783,33.517,-16.389
-0.19628,0.31215,7.1832,-11.423
1.0458,-0.54055,-38.27,19.782
0.98724,-0.39134,-36.129,14.321
1.3279,-0.50716,-48.595,18.56
1.5117,-0.69474,-55.323,25.424
1.6179,-0.74641,-59.207,27.316
1.6417,-0.75456,-60.078,27.614
1.7279,-0.71905,-63.232,26.314
1.7486,-0.72515,-63.991,26.538
1.7499,-0.72443,-64.038,26.511
1.6606,-0.57013,-60.773,20.864
1.742,-0.61147,-63.75,22.377
1.8031,-0.63658,-65.986,23.296
1.7793,-0.63637,-65.115,23.288
1.8352,-0.67161,-67.16,24.578
1.8662,-0.68779,-68.295,25.17
1.7453,-0.66925,-63.87,24.492
1.7912,-0.68779,-65.551,25.17
1.8225,-0.70347,-66.697,25.744
1.854,-0.64716,-67.85,23.683
1.7413,-0.65323,-63.725,23.905
1.7753,-0.65283,-64.971,23.891
1.7371,-0.60432,-63.571,22.115
1.4622,-0.4881,-53.509,17.863
1.4155,-0.48544,-51.802,17.765
1.8313,-0.63315,-67.019,23.171
1.6766,-0.58203,-61.356,21.3
1.8476,-0.65195,-67.614,23.859
1.9166,-0.68437,-70.14,25.045
1.7342,-0.62801,-63.465,22.983
1.8269,-0.67093,-66.858,24.553
1.8665,-0.69021,-68.307,25.259
0.69731,-0.52252,-25.519,19.122
0.74645,-0.55306,-27.317,20.24
0.78701,-0.57258,-28.801,20.954
0.81901,-0.57734,-29.972,21.128
0.83203,-0.57908,-30.449,21.192
0.84194,-0.57579,-30.811,21.071
0.85943,-0.54983,-31.452,20.122
0.86723,-0.55078,-31.737,20.156
0.87485,-0.54678,-32.016,20.01
0.99364,-0.58568,-36.363,21.433
1.0517,-0.47188,-38.488,17.269
0.055598,0.089683,-2.0347,-3.282
0.63155,-0.14607,-23.112,5.3457
0.5994,-0.022826,-21.936,0.83533
0.68446,-0.45166,-25.048,16.529
0.63983,-0.3804,-23.415,13.921
0.91853,-0.51262,-33.615,18.76
0.82668,-0.43892,-30.253,16.063
0.97158,-0.51427,-35.556,18.82
1.0409,-0.553,-38.093,20.238
0.97155,-0.42175,-35.555,15.434
1.0174,-0.43984,-37.232,16.096
1.0471,-0.45452,-38.318,16.633
1.0346,-0.68651,-37.862,25.123
1.0643,-0.70796,-38.948,25.908
1.0713,-0.71269,-39.206,26.082
1.1492,-0.75361,-42.056,27.579
1.1593,-0.76031,-42.424,27.824
1.1619,-0.75821,-42.522,27.747
1.192,-0.7687,-43.621,28.131
1.1924,-0.76506,-43.636,27.998
1.1927,-0.75964,-43.649,27.8
0.8449,-0.10286,-30.92,3.7641
0.19812,0.2977,-7.2506,-10.895
-1.1202,0.34559,40.996,-12.647
-0.97716,0.66128,35.76,-24.2
1.1872,-0.67597,-43.446,24.738
1.1989,-0.55291,-43.875,20.234
1.468,-0.62936,-53.722,23.032
1.5253,-0.69283,-55.822,25.355
1.6142,-0.74425,-59.071,27.237
1.6361,-0.75838,-59.876,27.754
1.722,-0.66736,-63.019,24.423
1.7414,-0.68407,-63.73,25.034
1.7423,-0.68631,-63.762,25.116
-0.88623,0.4262,32.432,-15.597
-1.045,0.51555,38.243,-18.867
-1.124,0.56579,41.135,-20.706
-0.87863,0.34584,32.154,-12.656
-0.96495,0.37961,35.313,-13.892
-1.0984,0.45212,40.195,-16.546
-0.90519,0.32493,33.126,-11.891
-1.0403,0.37496,38.072,-13.722
-1.1759,0.43075,43.034,-15.764
-1.0653,0.52868,38.987,-19.347
-1.2022,0.51092,43.994,-18.698
-0.93245,0.29881,34.124,-10.935
-1.2253,0.39704,44.842,-14.53
-1.2868,0.44549,47.091,-16.303
-0.82812,0.216,30.306,-7.9049
-0.90843,0.2375,33.245,-8.6915
-1.0779,0.38394,39.447,-14.051
-1.1013,0.38549,40.301,-14.108
-1.1783,0.43702,43.121,-15.993
-1.2125,0.46772,44.372,-17.117
-1.1844,0.42328,43.343,-15.49
-1.2847,0.45769,47.015,-16.749
-1.3112,0.44957,47.986,-16.452
-1.0584,0.018875,38.735,-0.69076
-1.1701,0.030985,42.822,-1.1339
-1.2604,0.043342,46.125,-1.5861
-1.3368,0.047807,48.921,-1.7495
-1.3611,0.051841,49.811,-1.8972
-1.3676,0.055246,50.049,-2.0218
-1.5134,0.10459,55.385,-3.8275
-1.5256,0.10895,55.83,-3.9872
-1.5312,0.11586,56.034,-4.24
-0.93492,0.0081002,34.214,-0.29643
-1.0089,0.065754,36.92,-2.4063
-1.377,0.088734,50.393,-3.2473
-1.2732,0.03621,46.593,-1.3251
-1.3849,0.050849,50.682,-1.8609
-1.4301,0.057295,52.335,-2.0968
-1.5064,0.083431,55.128,-3.0532
-1.541,0.094579,56.395,-3.4612
-1.5676,0.10725,57.368,-3.9249
1.3134,-0.22253,-48.064,8.1438
0.012299,-0.026409,-0.45011,0.96648
-0.012299,0.026409,0.45011,-0.96648
-0.012299,0.026409,0.45011,-0.96648
-2.1315,0.36142,78.003,-13.227
-0.096853,0.042539,3.5444,-1.5568
0.040639,-0.0014565,-1.4872,0.053301
0.014165,0.017469,-0.51837,-0.63928
-0.025017,0.019504,0.91551,-0.71376
-1.8263,0.27619,66.836,-10.108
-1.5853,0.27147,58.017,-9.9348
-1.8491,0.28748,67.671,-10.521
-1.8764,0.27479,68.668,-10.056
-1.8786,0.26498,68.748,-9.6973
-1.8801,0.25959,68.805,-9.4999
-1.9022,0.2602,69.613,-9.5224
1.4075,-0.40683,-51.51,14.888
-0.12833,-0.034084,4.6962,1.2473
-0.87379,0.18733,31.977,-6.8556
-1.2481,0.1671,45.676,-6.115
-1.4655,0.22382,53.631,-8.191
-1.4466,0.16327,52.939,-5.9751
-1.2133,0.18095,44.403,-6.622
-1.4963,0.2332,54.759,-8.5342
-1.486,0.19325,54.38,-7.072
-1.4681,0.18018,53.726,-6.594
-0.16932,0.011123,6.1966,-0.40704
-0.01736,-0.034354,0.63531,1.2572
0.5308,-0.28562,-19.425,10.452
1.0811,-0.45655,-39.564,16.708
-0.85569,0.029049,31.315,-1.0631
-0.75972,0.17485,27.803,-6.3988
-0.13741,0.075765,5.0287,-2.7727
-0.18837,0.16888,6.8937,-6.1802
-0.29703,0.15639,10.87,-5.7233
-0.31062,0.086872,11.368,-3.1791
-0.095234,0.15045,3.4852,-5.5058
-0.31713,0.12572,11.606,-4.6009
-0.33978,0.09575,12.434,-3.5041
-0.15636,0.098696,5.7221,-3.6119
-0.36395,-0.09922,13.319,3.6311
-0.56482,0.1468,20.67,-5.3722
-0.2805,-0.042024,10.265,1.5379
-0.47664,0.12623,17.443,-4.6196
-0.17496,0.0951,6.4028,-3.4803
-0.1108,0.15521,4.0547,-5.6802
-0.029066,0.070408,1.0637,-2.5766
0.01167,0.034332,-0.42708,-1.2564
0.077962,-0.039355,-2.8531,1.4402
0.095848,-0.057113,-3.5076,2.0901
-0.024753,0.056468,0.90585,-2.0665
0.027458,0.014062,-1.0048,-0.5146
0.080939,-0.014858,-2.962,0.54375
0.072088,-0.0035667,-2.6381,0.13053
0.083138,-0.085261,-3.0425,3.1202
